PageName,StudyGroup,EntryDate,UserName,Comment,bigrams,most_probable_topic,topic_terms,topic_probability
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20823 NH NHSTA Bow Cohort 2,2019-07-10 20:49:32pm EDT,TeGeorge,"How did the three different steps help you see more\, in different ways? Looking at the class discussion from the three lenses allows me to really take in the specific concepts.  It allows me to focus my thinking so that I can recognize both the productive talk and the scientific practices.  Looking at Mathias only was very illuminating for me.  When I watched Mathias the first and second time\, I did not think he had any understanding and I actually thought he was fumbling with his words because he was so unsure that he didn&#039;t want to commit to any of his ideas.  When I was able to listen to Mathias individually and then read his script eliminating the unnecessary words\, I realized what Mathias was actually saying.  He knew it was volume and that water displacement gives the volume.  He also articulated that he knew the copper weighed more than the aluminum and that if weight was the cause of the water displacement\, then the copper would have displaced more water\, but it didn&#039;t.  This made it clear to him that it was not weight but volume that caused the water level to rise. I was quite surprised at my own lack of discernment hearing him the initial time.  It definitely caused me to reflect on my own judgment of student communication.  Have I done this to students? Have I assumed they did not understand when they did? Have they ever sensed that I misjudged them?  I am grateful for the tools we are learning to use and excited about incorporating them in my classes.  <br /><br /><br /><br /><br /><br />","['three_different', 'steps_help', 'see', 'different_ways', 'looking', 'class_discussion', 'three', 'lenses', 'allows', 'really', 'take', 'specific', 'concepts', 'allows', 'focus', 'thinking', 'recognize', 'productive_talk', 'scientific_practices', 'looking', 'mathias', 'illuminating', 'watched', 'mathias', 'first', 'second_time', 'think', 'understanding', 'actually', 'thought', 'fumbling', 'words', 'unsure', 'want', 'commit', 'ideas', 'able', 'listen', 'mathias', 'individually', 'read', 'script', 'eliminating', 'unnecessary', 'words', 'realized', 'mathias', 'actually_saying', 'knew', 'volume_water', 'displacement', 'gives', 'volume', 'also', 'articulated', 'knew', 'copper', 'weighed', 'aluminum', 'weight', 'cause', 'water_displacement', 'copper', 'would', 'displaced', 'water', 't.', 'made', 'clear', 'weight_volume', 'caused', 'water_level', 'rise', 'quite', 'surprised', 'lack', 'discernment', 'hearing', 'initial', 'time', 'definitely', 'caused', 'reflect', 'judgment', 'student', 'communication', 'done', 'students', 'assumed', 'understand', 'ever', 'sensed', 'misjudged', 'grateful', 'tools', 'learning', 'use', 'excited', 'incorporating', 'classes']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.7447646856307983
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20823 NH NHSTA Bow Cohort 2,2019-07-10 21:31:00pm EDT,KatMurphy,"At first I did not think that Mathias actually understood the difference between weight and volume.  I really liked the close look into his explanation\, because after reading it a few times\, I realized that he did indeed have the right idea at the start when he was explaining his group&#039;s findings.  It wasn&#039;t until he tried to further explain that his explanation got muddled.  I had not noticed the different uses of the word &quot;it&quot; in lines 15 and 16.  The full group discussion helped me to notice that and actually see that in fact Mathias did understand the concept and was just struggling to explain it.<br /><br /> Watching a teacher actually directing her students on how to carry on a full group discussion was helpful to me.  It is easy for us to assume that kids already know how to converse\, but in fact they do still need to be taught these skills.","['first', 'think', 'mathias', 'actually', 'understood', 'difference', 'weight_volume', 'really', 'liked', 'close', 'look', 'explanation', 'reading', 'times', 'realized', 'indeed', 'right_idea', 'start', 'explaining', 'group', 'findings', 'tried', 'explain', 'explanation', 'got', 'muddled', 'noticed', 'different', 'uses_word', 'lines', '15_16', 'full', 'group_discussion', 'helped_notice', 'actually', 'see', 'fact', 'mathias', 'understand_concept', 'struggling', 'explain', 'watching', 'teacher', 'actually', 'directing', 'students', 'carry', 'full', 'group_discussion', 'helpful', 'easy', 'us', 'assume', 'kids', 'already', 'know', 'converse', 'fact', 'still', 'need', 'taught', 'skills']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9866877794265747
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20823 NH NHSTA Bow Cohort 2,2019-07-11 07:47:09am EDT,MarCarter,Mathias states in the beginning of his answer that it must be the volume of the objects that makes the water levels go up because he knows the weights of the objects are different. I felt he understood what was happening. ,"['mathias', 'states', 'beginning', 'answer', 'must', 'volume', 'objects', 'makes_water', 'levels', 'go', 'knows', 'weights', 'objects', 'different', 'felt_understood', 'happening']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9507112503051758
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20823 NH NHSTA Bow Cohort 2,2019-07-12 12:45:48pm EDT,CaStarr,By focusing in on one student&#039;s turn and asking another student to rephrase what Mathais had said the teacher was able to interpret what Mathais understood. When looking closely at the transcript I was able to see that Mathais used scientific practices and based his response on evidence. ,"['focusing_one', 'student_turn', 'asking', 'another', 'student', 'rephrase', 'mathais', 'said', 'teacher', 'able', 'interpret', 'mathais_understood', 'looking_closely', 'transcript', 'able', 'see', 'mathais', 'used', 'scientific_practices', 'based', 'response', 'evidence']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9634420275688171
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20827 NH Bedford Cohort 3,2019-12-29 16:00:47pm EST,KiDraper,This message has been deleted.,"['message', 'deleted']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.7219105362892151
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20827 NH Bedford Cohort 3,2019-12-29 16:02:56pm EST,KiDraper,"He&#039;s doing the first draft of exploratory talk.  He&#039;s not confused based on the evidence\, and takes his time.","['first_draft', 'exploratory', 'talk', 'confused', 'based', 'evidence', 'takes', 'time']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9065601825714111
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20910 RI Times2 Institute Cohort 5,2019-05-24 10:37:02am EDT,CoMerritt,"Mathais although his words did not come out clearly. He understood because he started with a claim\, and used the evidence that he had gathered in multiple ways to support the claim. This is what we want from our students\, and we need to learn how to use word splicing to see the underlining message the student is rationalizing actively. The talk moves allow students to actively share with one another\, and allow the teacher to assess understanding. The also allow students to actively use multiple SEPs in the discussion and come to a group understanding as well as new questions about the topic.","['mathais', 'although', 'words', 'come', 'clearly', 'understood', 'started', 'claim', 'used', 'evidence', 'gathered', 'multiple', 'ways', 'support', 'claim', 'want', 'students', 'need', 'learn', 'use', 'word', 'splicing', 'see', 'underlining', 'message', 'student', 'rationalizing', 'actively', 'talk_moves', 'allow', 'students_actively', 'share', 'one_another', 'allow', 'teacher', 'assess', 'understanding', 'also', 'allow', 'students_actively', 'use', 'multiple', 'seps', 'discussion', 'come', 'group', 'understanding', 'well', 'new', 'questions', 'topic']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9838411808013916
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20910 RI Times2 Institute Cohort 5,2019-05-24 10:37:24am EDT,JaConnelly,I think just focusing on one thing at a time allowed me to pick up on more and give each area justice.  Focusing on the student&#039;s response was the most illuminating because it showed how easily a student can seem confused without actually being confused.,"['think', 'focusing_one', 'thing', 'time', 'allowed', 'pick', 'give', 'area', 'justice', 'focusing', 'student', 'response', 'illuminating', 'showed', 'easily', 'student', 'seem', 'confused', 'without', 'actually', 'confused']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9617953300476074
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20910 RI Times2 Institute Cohort 5,2019-05-24 10:37:48am EDT,StSchuyler,"The three different steps helped see different points of view and gave me an opportunity to observe productive talk\, see how the SEPS can be within classroom discussion\, and help decipher &quot;draft&quot; scientific reasoning from students. I think the focusing in on productive talk in general was the most illuminating for me. It is nice to see examples of how to lead to students to verbalizing an explanation on their own. ","['three_different', 'steps_helped', 'see', 'different', 'points', 'view', 'gave', 'opportunity', 'observe', 'productive_talk', 'see', 'seps', 'within', 'classroom_discussion', 'help', 'decipher', 'draft', 'scientific', 'reasoning', 'students', 'think', 'focusing_productive', 'talk_general', 'illuminating', 'nice', 'see', 'examples', 'lead', 'students', 'verbalizing', 'explanation']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.7349469065666199
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20910 RI Times2 Institute Cohort 5,2019-05-24 10:37:55am EDT,AmRojek,"1. When I first looked at the video\, there was a lot of information to take it.  It was helpful to watch the video three times with a different focus each time.  It was useful to break things down this way.<br /><br />2.  I thought examining and slowing down was useful.  It is tough to do in a classroom though because things tend to move quickly.  I think that Mathias did have valid points he was trying to say\, but the fact that he struggled to communicate them\, I believe made it difficult for his classmates to follow him.  If you notice\, no one went back during the discussion to support what Mathais said.  Flavor seemed to be the student that everyone focused on.","['1', 'first', 'looked_video', 'lot', 'information', 'take', 'helpful', 'watch', 'video_three', 'times', 'different', 'focus', 'time', 'useful', 'break', 'things', 'way', '2', 'thought', 'examining', 'slowing', 'useful', 'tough', 'classroom', 'though', 'things', 'tend', 'move', 'quickly', 'think', 'mathias', 'valid', 'points', 'trying_say', 'fact', 'struggled', 'communicate', 'believe', 'made', 'difficult', 'classmates', 'follow', 'notice', 'one', 'went', 'back', 'discussion', 'support', 'mathais', 'said', 'flavor', 'seemed', 'student', 'everyone', 'focused']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.3599017858505249
